step,layer,S,J,C,T,switched,r_h,J_over_T,execution_repeat_energy,fp32_error_rms,multi_exchange,J_execution,J_unchanged_execution,relative_execution_reference_J_difference,same_state_repeat_over_update_T,multi_exchange_given_switch,incoming_rank9_share,top100_event_share,event_document_groups
512,10,1.6442017318908935e-06,2.5378443356457145e-06,1.8863272763207293e-08,4.219772613063023e-06,0.06047913396384559,0.004047023283617155,0.6014173199260514,3.670889421961697e-06,1.5887968587601495e-09,0.0003287580239959696,2.539363041884219e-06,4.2060693871618914e-10,0.0005984237162117712,0.8549515315502825,0.005435891727426207,0.9018949388342529,0.013704210943262818,867
512,11,1.8513675452994942e-06,3.1967741275611452e-06,2.373336494173682e-08,5.095608402744112e-06,0.06700268055603865,0.004565041095306391,0.6273586733705052,4.51978109777257e-06,1.5289341335799517e-09,0.0003871041579474728,3.1981009613085495e-06,3.9113236465190845e-10,0.0004150539557876698,0.8750524187152071,0.005777442853554384,0.8948708984667633,0.011883805131820779,867
512,12,2.2988277446016617e-06,3.4985595470930713e-06,2.7970992552204658e-08,5.853329276799144e-06,0.06981675947816116,0.00464894464060892,0.5977042092882628,5.2577925127331754e-06,1.647992001433975e-09,0.0004297417173735712,3.5000663500186193e-06,4.3133330216138625e-10,0.00043069237646675695,0.8871175696429588,0.00615528020185462,0.8948284673864435,0.011540634857919901,867
512,13,2.627810945733859e-06,4.25653291800593e-06,3.451203940956643e-08,6.953367942558923e-06,0.07541574425543039,0.005029185730174133,0.6121541320937887,6.295852386351477e-06,1.596095974730126e-09,0.0004959421385877768,4.258139137542263e-06,4.291538699543535e-10,0.00037735395620641654,0.8956106252833871,0.00657610878847842,0.8872438199092749,0.01094964868255844,867
512,14,3.1972062655673065e-06,4.183802141240658e-06,3.728208325388133e-08,7.455572573315728e-06,0.06730114347202135,0.004696541779485323,0.5611644310478476,6.772911780172394e-06,1.7172874457495256e-09,0.0004263755942609845,4.185886706844577e-06,6.041866569590484e-10,0.0004982466984686518,0.8973832813122754,0.006335339524182658,0.8957881312420293,0.012276340547673126,867
512,15,3.182611977713096e-06,4.708012547632107e-06,4.1247280401612614e-08,7.973119086148428e-06,0.07541686629646793,0.004993452001611637,0.5904856677496844,7.231171829881967e-06,1.8314224466925566e-09,0.0005733629701772713,4.710168604184045e-06,5.234259495205857e-10,0.00045795471658682807,0.8962768465046675,0.007602582795250989,0.8883083145138674,0.010242765878049825,867
512,16,3.7919241707224194e-06,5.765437188003946e-06,5.211394019847994e-08,9.661589239123324e-06,0.08137827032885901,0.0052979521607507485,0.5967379739823313,8.820052158503445e-06,1.7182093091436826e-09,0.000745035248919194,5.767722821454397e-06,4.876424993081988e-10,0.00039643714360582116,0.9035562310857275,0.009155211162739393,0.8775621679935545,0.009352850349501072,867
512,17,4.240305379850296e-06,5.297051357734613e-06,4.499273591215883e-08,9.627342209409221e-06,0.07765421612530057,0.004926979729895421,0.5502091067831342,8.780437390475407e-06,1.916824040659306e-09,0.0006272209399786588,5.299691848227179e-06,5.292837670939426e-10,0.0004984830831797904,0.9015447429344753,0.008077100913189226,0.8842049475026141,0.011254384107548856,867
512,18,4.299648951393294e-06,5.434614155700833e-06,5.311945890441758e-08,9.840502024902964e-06,0.0829771788073377,0.0049581386367869365,0.5522700104067528,9.06980185408247e-06,1.972469471421315e-09,0.0007831846441951768,5.4372812515339334e-06,4.904271867154451e-10,0.0004907608445952061,0.9119147407283263,0.009438554738208569,0.8756005835195867,0.010129127375719051,867
512,19,6.877719890900593e-06,8.406011052158292e-06,7.738808496218761e-08,1.543850711298326e-05,0.08915738084204691,0.005414805219097309,0.5444834134959282,1.4087254828002864e-05,2.3186900689480414e-09,0.00098515203095038,8.410568961394763e-06,5.972114047711537e-10,0.000542220228856527,0.9034252905853032,0.011049584696702745,0.8687368643593538,0.010598434450722487,867
512,20,7.73097271799362e-06,8.288247949095782e-06,7.370243907089838e-08,1.6166625545231202e-05,0.0874990041885792,0.005456545362986543,0.5126764349125803,1.4854660658220825e-05,2.2883960244575416e-09,0.0010951120526282129,8.292887320250131e-06,6.378549858419905e-10,0.000559752939685465,0.9096468678894555,0.012515708753302043,0.8647469458987783,0.014140412961055414,867
512,21,8.559832943188805e-06,9.637591836471201e-06,9.390228635889802e-08,1.8385229352377806e-05,0.09465874804905115,0.006168126860926073,0.5242029703167531,1.6963455931313333e-05,2.4966025983496666e-09,0.0014193819124740667,9.64163245971519e-06,6.843204897494646e-10,0.00041925652305585537,0.915396820146751,0.014994725175728694,0.8543439241007948,0.01072504828750609,866
512,22,2.4233950016265772e-05,1.1877858318011353e-05,4.985887434112182e-08,3.621152608295937e-05,0.09394400790814524,0.00698407839619342,0.3280131936665576,3.393481205497803e-05,1.2116691147781601e-08,0.0014620194719001654,1.1882141132998514e-05,8.77364552468799e-10,0.0003605713144991807,0.9330363399243627,0.01556266870506175,0.8499870961687351,0.13262286379767832,867
512,23,1.3420643633055399e-05,1.4312191603154481e-05,-3.7643063510588686e-08,2.7657549109188715e-05,0.1035655098049556,0.0076598801683798,0.5174786654685725,2.588960426230475e-05,3.10674455372927e-09,0.0020376265241524943,1.4313745984764006e-05,7.524109296276852e-10,0.00010860542205026746,0.9315748274027583,0.019674759753415455,0.8394984657708179,0.05362781027055026,867
512,24,1.3603271740852446e-05,1.4898779937214673e-05,5.044035078629801e-08,2.8602932379639724e-05,0.10795493434376868,0.007530301512733912,0.5208829549175871,2.6686148421648305e-05,2.0921321637801244e-09,0.0021913461462939546,1.4902672366908002e-05,8.742204080647321e-10,0.00026125828488865466,0.9282752832370931,0.02029871223223473,0.8319370295705732,0.013562016021429488,867
512,25,1.741554326613728e-05,1.743017098483032e-05,7.209904698996285e-08,3.498991234494752e-05,0.11249134625849806,0.008078522528339276,0.4981484609905633,3.2768597224615264e-05,3.3580284294955514e-09,0.0023865812868239843,1.743421987104553e-05,1.0273288141433306e-09,0.00023229182425898998,0.932316420334412,0.021215687839131823,0.830597639005037,0.025016568184191696,867
512,26,2.0101053520693922e-05,1.6688093877761308e-05,1.6988926449798615e-07,3.712892592745121e-05,0.10046194429515065,0.007663718861971153,0.44946341594608297,3.409320687972024e-05,3.741310911342896e-09,0.002079142042541064,1.6693579060500936e-05,1.0955650306695716e-09,0.00032868839184430065,0.9135784422097687,0.02069581727815938,0.8390685724860928,0.015235968020779117,867
512,27,1.774105296159512e-05,1.6223725980808784e-05,1.0320829156941654e-07,3.417119552554273e-05,0.10016796954331808,0.0075924829994064085,0.47477782767891924,3.1906085558458405e-05,2.801371429250787e-09,0.002051091016602841,1.62303304267028e-05,1.1555102946121553e-09,0.00040708564122859947,0.927812047605749,0.02047651585585787,0.8430731909871714,0.01524153184961213,867
512,28,2.1142004576751272e-05,1.9101610772735724e-05,1.046022785747886e-07,4.045281990663658e-05,0.10442499323970275,0.007794365214295628,0.4721947893081729,3.772516915253606e-05,2.6345384078201872e-09,0.0022014445156317147,1.910856416889706e-05,1.0666665426279105e-09,0.0003640214557851795,0.9271028592399474,0.021081586384002923,0.833563463670788,0.016722310252035993,867
512,29,2.050299467901788e-05,1.623346259793678e-05,4.8876558508736286e-08,3.6834210393972135e-05,0.09622175121432891,0.006878636255776307,0.44071699716938584,3.4259978735178025e-05,2.827112920744847e-09,0.0019299105845497194,1.62413793098931e-05,1.1876396670326643e-09,0.0004876785780336679,0.9234703313936339,0.02005690563925556,0.8440276182134611,0.012730396027962632,867
512,30,2.106626631246988e-05,1.5552893327005193e-05,6.54152616933274e-08,3.674999016286173e-05,0.0975951294442643,0.006692582965647819,0.4232080949703874,3.413137439058939e-05,2.4946686971309104e-09,0.00205221305764037,1.556082431099341e-05,1.166471047622215e-09,0.0005099362428240273,0.9225439441270216,0.02102782248792826,0.8415709563560984,0.01785067029938397,867
512,31,2.7950698403004894e-05,2.0205711101838177e-05,-1.1484240103059764e-07,4.792672470278188e-05,0.11280102958485604,0.00681988975424583,0.42159590973812877,4.413987538220716e-05,3.0901441515783523e-09,0.0026581152179059797,2.0217094351555435e-05,1.1497840830563132e-09,0.0005633679339414055,0.9150304235138789,0.02356463613575777,0.8241209910144676,0.02089582590248293,867
512,32,4.8028095188368684e-05,2.0896580442587567e-05,-2.2213323728545022e-07,6.848040915638535e-05,0.11350454931538666,0.0070728106718739425,0.3051468398044625,6.382548785919764e-05,5.425768754917031e-09,0.002920672820687744,2.0908527139999034e-05,1.2830970055333487e-09,0.0005717058560987809,0.9274142182068711,0.025731768799612493,0.818301803783546,0.05900586466301267,867
512,33,3.85164213009085e-05,2.5069790391353573e-05,-3.7238909744285055e-07,6.284143349737633e-05,0.11436515479117133,0.008151925686380943,0.3989372774636061,5.735747884833532e-05,3.866778160374704e-09,0.003231478188083251,2.5082284798459187e-05,1.6914153160315549e-09,0.0004983849848989585,0.9080388765475519,0.028255793418754782,0.8140469302475088,0.04975129134768852,867
512,34,0.00016055740150497337,4.977218381534962e-05,-8.668043745030687e-07,0.0002085959765713168,0.10850585649319539,0.01149236822789097,0.23860567511153807,0.00018100643231858495,1.864805143750798e-08,0.003303288814485101,4.98133540527736e-05,2.337079406738617e-09,0.0008271736192391188,0.8656113755327571,0.03044341495698213,0.811239364550485,0.49542586447295556,867
512,35,4.2585542961299104e-05,3.341332450458222e-05,-4.4997544545303256e-07,7.509891657497527e-05,0.1126641405782775,0.00925614919893193,0.4449241883699335,7.021895609264722e-05,3.273740854075793e-09,0.003774546050247242,3.342559973350739e-05,1.931725957190295e-09,0.0003673752644244299,0.930428534851014,0.03350263917936461,0.8026258413119727,0.02036816510815677,867
512,36,5.560014987203946e-05,3.325312677133184e-05,-6.731228878384426e-07,8.750703086769441e-05,0.10926211215248986,0.009053971324205237,0.3800052000576805,8.09820977969453e-05,3.4953903861644687e-09,0.003543405596516287,3.3270817862760635e-05,2.5226696906357917e-09,0.0005320128705625926,0.9207637411081454,0.03243032307091951,0.8058808529002138,0.02837107025088608,867
512,37,6.299395379401577e-05,4.145983485902144e-05,-5.912551205238164e-07,0.00010327127841198954,0.1092015219364633,0.009980987460354144,0.4014653008711864,9.508213579439498e-05,4.824596424316348e-09,0.003353780661173902,4.1480433339190305e-05,3.2623623125650334e-09,0.0004968297688332513,0.9160080064416737,0.030711849081418767,0.8107748946725991,0.08011370040628221,867
512,38,8.227963991668644e-05,4.35713507515614e-05,3.602577673525507e-08,0.00012592304222171832,0.08350341605393875,0.009398788224068354,0.3460157091411704,0.00011698457773295385,6.092584584493953e-09,0.002038748565190023,4.3608954477997405e-05,5.899048804437453e-09,0.0008630378858442977,0.9210624516089458,0.024415151637306676,0.8395475819032762,0.023184160396436622,867
512,39,7.888374217295287e-05,5.2075562939169996e-05,2.0736768627074914e-07,0.00013137404048466433,0.08946482008632983,0.009926797119442625,0.39639157589317603,0.00012290765691484325,6.1127545822188456e-09,0.0018928832303112654,5.212451259954855e-05,6.651021548807217e-09,0.000939973715420761,0.92595804928856,0.02115784985075376,0.8446503688349692,0.021147168100409397,867
512,40,0.0001114527036895772,7.699305512263657e-05,4.075794899072034e-07,0.00018926091779202818,0.09172124461280047,0.01107494672635565,0.4068090550381954,0.00017485955366979125,6.2926567361007405e-09,0.0020252840727396763,7.705682854150585e-05,8.972994873908682e-09,0.0008283009262028962,0.9153323670567742,0.022080861214753195,0.8451579184929148,0.034995209210017524,867
512,41,0.0001441423893432743,8.902864245828345e-05,-3.745813761286071e-07,0.00023242186904930053,0.0782881693115044,0.010848290832747048,0.3830476143335677,0.00021799154333093345,7.683487903328092e-09,0.0017144787053441693,8.913138060787422e-05,1.5546451107087805e-08,0.0011539898481425226,0.925910021392508,0.021899588666102934,0.8510149847647934,0.02961021721901086,867
512,42,0.00025605794788750315,0.00012262142383761743,-7.11312159977115e-07,0.0003772567474051663,0.07190936601315256,0.011859788436708579,0.3250344087442508,0.00035506794542666554,9.180023882547554e-09,0.0015932982732910473,0.00012275222977283876,2.0020643841094862e-08,0.001066746178013167,0.9306194380058699,0.022157034078142554,0.8542546268972927,0.08990861369379453,866
512,43,0.0003218738984583192,0.00016826761889962547,-2.9543025599075563e-06,0.00048423291223812973,0.07238735549513987,0.01307788446522886,0.3474931477125145,0.0004574829483576599,1.058687332856551e-08,0.001729065238832045,0.00016846290827999177,2.8993068640264885e-08,0.0011605880064351481,0.9331553797016526,0.02388628824751217,0.8492830843835124,0.05198124658559097,867
512,44,0.000370206014036338,0.0002387292772041096,-9.090520374278107e-07,0.0006071171871655922,0.07743878424609502,0.014770297656984859,0.39321778768716653,0.0005739725920628066,1.220977422258033e-08,0.0022519363623205156,0.00023901232488296087,3.591575855456119e-08,0.0011856429264403001,0.9311299213357523,0.029080213283876204,0.8362911487028988,0.03780589629169652,867
512,45,0.0004036086000986793,0.0002563982245086041,1.794222534243516e-06,0.0006635952696757702,0.08032691787669442,0.01467216735914434,0.3863774144048362,0.0006256806466330681,1.394356820411743e-08,0.001706624418081467,0.00025671809911304196,3.79012589674569e-08,0.0012475694987783559,0.9283457389840888,0.021245984075988267,0.85,0.018528611432313904,867
512,46,0.0005631558796856879,0.00030683344018320364,-1.862139547029772e-06,0.0008662650407748321,0.08137490420574642,0.01526157253614105,0.35420272750330084,0.000812025538694825,1.5054888777928868e-08,0.0017862893317460193,0.0003072363368128982,6.232453920123435e-08,0.001313079270153894,0.9248699305140154,0.021951354034526502,0.8491107209392716,0.020799592476023122,867
512,47,0.0006419985424876641,0.0003760914985793391,1.8638942141525433e-06,0.0010218178294953081,0.08133787685150796,0.01641881130092311,0.36806120202961873,0.0009678340759761181,2.7369796784933472e-08,0.0014575313077500496,0.00037658496218438166,7.160144984534499e-08,0.0013120839128419881,0.9338018960305223,0.017919465864728035,0.8513478818998717,0.015407766261087015,867
512,48,0.0022067633006619867,0.0009430658254423842,2.639303568951517e-05,0.003202615197483402,0.0544201123611895,0.024819140904554258,0.2944674171856302,0.002874682513744722,1.1211865096505825e-07,0.000743913207881665,0.0009486206115882202,1.2911515356547254e-06,0.0058901361877155,0.8624449377767608,0.013669821240799157,0.8797855271442208,0.02966172369164971,867
